budget,popularity,release_date,revenue,runtime,title,vote_average,vote_count,tsne_x,tsne_y
0.3947358864250838,0.027355172964649503,0.8961038961038987,0.14817480029655766,0.34246575342465757,Night at the Museum: Battle of the Smithsonian,0.5438596491228072,0.16485935589074602,4.769767,12.770784
0.09210382963762574,0.042948625529811275,0.8961038961038987,0.1647332748683018,0.3082191780821918,The Hangover,0.7719298245614035,0.5152874031797798,14.638828,-5.342052
0.002103687532138209,0.01375010190383231,0.8961038961038987,0.0007118675944882806,0.2465753424657534,Dead Snow,0.5789473684210524,0.02519364044027721,-17.693413,-5.2078476
0.3947358864250838,0.0071271845598633,0.8961038961038987,0.2999668940976232,0.6506849315068493,Transformers: Revenge of the Fallen,0.5614035087719298,0.259926620464737,19.391817,4.485244
0.23684090027510568,0.022901060561049947,0.8961038961038987,0.31804086110494395,0.26712328767123283,Ice Age: Dawn of the Dinosaurs,0.6491228070175439,0.1896453322462291,11.58618,6.6886935
0.6578941966750473,0.03405774146623544,0.8961038961038987,0.3349967334078025,0.6712328767123288,Harry Potter and the Half-Blood Prince,0.8070175438596492,0.44280472890338357,30.040565,6.1288424
0.00894580359863726,0.011470684370599485,0.8961038961038987,0.04089003859179245,0.226027397260274,The Collector,0.6140350877192982,0.029433346922136158,-17.325052,-6.858594
0.46052546398757466,0.020719179683600857,0.8961038961038987,0.10849096296448708,0.43150684931506844,G.I. Joe: The Rise of Cobra,0.4912280701754385,0.16176110884631062,6.561177,13.50808
0.05263008310013121,0.024017736081866914,0.8961038961038987,0.006198185938761004,0.363013698630137,12 Rounds,0.5087719298245614,0.017855686913982878,-12.012965,-0.6635293
0.039472167587633035,0.012865480850338592,0.8961038961038987,0.014139871113816427,0.34246575342465757,Halloween II,0.40350877192982454,0.021932327761924175,-24.104126,6.6066966
0.10526174515012392,0.01526919382126089,0.8961038961038987,0.06677527630029464,0.18493150684931514,The Final Destination,0.4561403508771931,0.06905829596412556,-21.102684,7.1078167
0.26315673130010203,0.020497320169596933,0.8961038961038987,0.08715620835175832,0.23972602739726034,Cloudy with a Chance of Meatballs,0.6491228070175439,0.1463514064410925,-3.964057,7.8430905
3.789479667599475e-05,0.022399813259604915,0.8701298701298725,0.0693537379293588,0.21232876712328763,Paranormal Activity,0.5438596491228072,0.10982470444353852,-21.213892,-2.0722604
0.02894583517763449,0.030908349098980735,0.8961038961038987,0.02447434844796534,0.23972602739726034,Saw VI,0.5614035087719298,0.06123114553607827,-18.819181,-2.4763632
0.021051085870135582,0.013890352434326349,0.8961038961038987,0.003812573209601315,0.43150684931506844,The Boondock Saints II: All Saints Day,0.5263157894736841,0.02119853240929474,-8.906005,-1.8449941
0.13157757617512028,0.05423480811745107,0.8961038961038987,0.25460414311135166,0.5136986301369864,The Twilight Saga: New Moon,0.4912280701754385,0.20497350183448837,2.749818,4.948493
0.6236836163425521,0.33748815917502545,0.8961038961038987,1.0,0.7328767123287672,Avatar,0.7719298245614035,0.987362413371382,33.802475,1.6594753
0.23684090027510568,0.027846656729125105,0.8961038961038987,0.18796099041680717,0.5,Sherlock Holmes,0.7368421052631577,0.4793314309009376,19.455738,-2.0568829
0.19736715373761116,0.017287779954204205,0.8961038961038987,0.15894747285979913,0.226027397260274,Alvin and the Chipmunks: The Squeakquel,0.43859649122807015,0.05576844679983693,-6.6950016,13.380903
0.01052475346013704,0.01453668176377716,0.8961038961038987,0.015602099252543473,0.6301369863013699,The Girl Who Kicked the Hornet's Nest,0.7368421052631577,0.03644516918059519,-2.6288218,-7.894699
0.009208961908887224,0.004827649497263581,0.8961038961038987,0.0,0.31506849315068497,Trailer Park Boys: Countdown to Liquor Day,0.7368421052631577,0.003098247044435385,-11.980605,-11.741193
0.014735286424136459,0.015355924959908077,0.8961038961038987,0.006624788841912782,0.20547945205479456,[REC]²,0.6491228070175439,0.04011414594374236,-17.539972,-8.601623
0.5263150415500656,0.030769782189072517,0.9090909090909101,0.36782781634596556,0.363013698630137,Alice in Wonderland,0.631578947368421,0.3888300040766408,22.474989,9.307563
0.01052475346013704,0.015916457276791342,0.9090909090909101,0.0,0.23972602739726034,Survival of the Dead,0.3333333333333334,0.009294741133306157,-29.257143,7.3001423
0.007893170357637406,0.012064013470251624,0.8961038961038987,6.491114284172526e-06,0.2534246575342466,Women in Trouble,0.4210526315789474,0.002119853240929474,-25.715837,3.8648674
0.09473541274012538,0.021049311905180595,0.9090909090909101,0.02316107267666082,0.31506849315068497,Hot Tub Time Machine,0.5438596491228072,0.07395026498165512,-10.722466,1.8300604
0.4342096329625783,0.025526223566050842,0.9090909090909101,0.17750536450673995,0.29452054794520555,How to Train Your Dragon,0.8245614035087718,0.35181410517733386,19.138847,8.541559
0.3289463088625929,0.021057894531293957,0.9090909090909101,0.0834706073204137,0.34931506849315075,Clash of the Titans,0.4912280701754385,0.1855686913982878,2.871527,13.073787
0.039472167587633035,0.02136422207614351,0.9090909090909101,0.027152598988051817,0.2534246575342466,Diary of a Wimpy Kid,0.5438596491228072,0.029759478189971465,-18.794481,-1.2537947
0.5263150415500656,0.034057048640826086,0.9090909090909101,0.22379524546750537,0.4726027397260274,Iron Man 2,0.6666666666666665,0.5678760701182225,27.942488,3.0329115
0.09210382963762574,0.01818708013180662,0.9090909090909101,0.041486902952741316,0.273972602739726,A Nightmare on Elm Street,0.47368421052631576,0.06253567060741949,-20.753092,5.492894
0.26315673130010203,0.012436228894335249,0.9090909090909101,0.10342586187486214,0.6232876712328768,Sex and the City 2,0.47368421052631576,0.03505911129229515,-2.4664435,0.9814739
0.5263150415500656,0.030187328071901404,0.9090909090909101,0.3827055467714327,0.3287671232876712,Toy Story 3,0.8421052631578947,0.3836934366082348,22.894873,10.585781
0.4342096329625783,0.020749799276231072,0.9090909090909101,0.26994630259514435,0.26027397260273977,Shrek Forever After,0.5614035087719298,0.16445169180595187,11.940759,12.255681
0.17894607202011373,0.06141187062268245,0.9090909090909101,0.25053805381458855,0.4726027397260274,The Twilight Saga: Eclipse,0.5438596491228072,0.19388503872808804,3.0839002,5.3508883
0.18157765512261334,0.039890598370894356,0.9090909090909101,0.19495006861253425,0.273972602739726,Despicable Me,0.7543859649122806,0.5373827965756216,15.381365,-5.582572
0.21052506925010933,0.04301059592922406,0.9090909090909101,0.09735781494024139,0.32191780821917804,Grown Ups,0.5614035087719298,0.14203016714227476,-2.5911808,9.904789
0.09210382963762574,0.015593765159211903,0.9090909090909101,0.033446038630396954,0.36986301369863017,Nanny McPhee and the Big Bang,0.5614035087719298,0.03636363636363636,-10.172917,-0.4926412
0.03395323518931872,0.0027553355764399906,0.9090909090909101,0.012912643765829195,0.36986301369863017,Ip Man 2,0.7719298245614035,0.05544231553200163,-9.890931,-11.178705
0.21052506925010933,0.02614581605002049,0.9090909090909101,0.09844828949968841,0.3287671232876712,The Expendables,0.5614035087719298,0.24239706481858947,2.7472665,9.839585
0.06315641551012975,0.014184088471472204,0.9090909090909101,0.029838309449389457,0.226027397260274,Piranha 3D,0.43859649122807015,0.048512026090501426,-22.214705,5.161763
0.004735270634637844,0.010866162210310046,0.9090909090909101,0.02429660626521325,0.2191780821917808,The Last Exorcism,0.4912280701754385,0.02657969832857725,-22.606066,1.2793324
0.05263008310013121,0.012188369233108665,0.9090909090909101,0.011236833325524352,0.34246575342465757,Machete,0.6140350877192982,0.09514879739094985,-11.639656,-4.71413
0.07894591412512757,0.01582868050190627,0.9090909090909101,0.05713551067865291,0.3561643835616438,Step Up 3D,0.6666666666666665,0.04818589482266612,-9.492458,-6.551286
0.05263008310013121,0.014032864244586572,0.9090909090909101,0.02889127499321515,0.18493150684931514,Vampires Suck,0.24561403508771934,0.026253567060741948,-31.17459,6.735221
0.15789340720011663,0.0,0.9090909090909101,0.107687174921929,0.28767123287671237,Resident Evil: Afterlife,0.5263157894736841,0.11235222176926213,-5.978817,10.858547
0.009208961908887224,0.009884518178974623,0.9090909090909101,0.0,0.15753424657534243,Superman/Batman: Apocalypse,0.7368421052631577,0.01361598043212393,-16.040802,-11.386548
